"PlayerName" "P" "Age" "Salary" "GP" "G" "GA" "PlusMin" "NHL" "TotVal" "TotPMVal" "TotValh" "TotPMValh" "ByMatchVal" "ByMatchPMVal" "ByMatchValh" "ByMatchPMValh" "ByMatchPlusMin" "ByMatchNHL"
"183" "Shane Doan" "RW" 31 4.55 80 28 50 4 78 0.3 0.95 1.84 5.8 0 0.01 0.02 0.07 0.05 0.98
"184" "Kyle McLaren" "D" 30 2.5 61 3 8 3 11 0.01 -0.16 0.03 -0.59 0 0 0 -0.01 0.05 0.18
"185" "Radek Dvorak" "RW" 30 1.5 67 8 9 -1 17 -0.1 2.04 -0.71 4.88 0 0.03 -0.01 0.07 -0.01 0.25
"186" "Jarome Iginla" "RW" 30 7 82 50 48 27 98 -0.36 1.79 -1.94 9.2 0 0.02 -0.02 0.11 0.33 1.2
"187" "Jean-Sebastien Giguere" "G" 30 5.5 58 0 0 0 0 7.87 4.82 25.3 14.47 0.14 0.08 0.44 0.25 0 0
"188" "Jay McKee" "D" 30 4 66 2 7 2 9 -2.3 -0.01 -6.38 -1.25 -0.03 0 -0.1 -0.02 0.03 0.14
"189" "Martin Biron" "G" 30 3.5 62 0 1 0 1 -0.46 1.7 -1.58 2.75 -0.01 0.03 -0.03 0.04 0 0.02
"190" "Brian Boucher" "G" 30 0.11 5 0 0 0 0 0.31 4.6 -0.5 14.21 0.06 0.92 -0.1 2.84 0 0
"191" "Marc Denis" "G" 30 1.38 10 0 0 0 0 2.53 -1.33 20.38 -1.2 0.25 -0.13 2.04 -0.12 0 0
"192" "Georges Laraque" "RW" 31 1.25 71 4 9 0 13 -1.75 -2.56 -6.96 -5.82 -0.02 -0.04 -0.1 -0.08 0 0.18
"193" "Jochen Hecht" "C" 30 2.35 75 22 27 1 49 -1.58 0.15 -28.18 4.24 -0.02 0 -0.38 0.06 0.01 0.65
"194" "Jan Hlavac" "LW" 31 0.7 80 12 23 -1 35 -2.03 10.98 -4.32 21.99 -0.03 0.14 -0.05 0.27 -0.01 0.44
"195" "Brad Larsen" "LW" 30 0.51 62 1 3 -17 4 0.36 11.33 -1.03 47.12 0.01 0.18 -0.02 0.76 -0.27 0.06
"196" "Peter Schaefer" "LW" 30 2.1 63 9 17 4 26 4.66 4.2 15.99 14.2 0.07 0.07 0.25 0.23 0.06 0.41
"197" "Brad Isbister" "LW" 30 0.52 55 6 5 -4 11 -0.96 -5.02 -5.64 -23.21 -0.02 -0.09 -0.1 -0.42 -0.07 0.2
"198" "Jean-Sebastien Aubin" "G" 30 0.52 19 0 0 0 0 -0.2 19.22 -0.2 18.09 -0.01 1.01 -0.01 0.95 0 0
"199" "Sami Kapanen" "RW" 34 1.25 74 5 3 -12 8 15.66 8.95 54.37 27.49 0.21 0.12 0.73 0.37 -0.16 0.11
"200" "Vesa Toskala" "G" 30 1.38 66 0 5 0 5 11.97 8.91 34.38 24.98 0.18 0.13 0.52 0.38 0 0.08
"201" "Marc Savard" "C" 30 5 74 15 63 3 78 -1.17 5.11 -3.37 13.92 -0.02 0.07 -0.05 0.19 0.04 1.05
"202" "Michal Handzus" "C" 30 4 82 7 14 -21 21 -2.44 4.69 -12.29 13.45 -0.03 0.06 -0.15 0.16 -0.26 0.26
"203" "Miikka Kiprusoff" "G" 31 3.6 76 0 2 0 2 -0.45 -1.74 -0.01 -12.31 -0.01 -0.02 0 -0.16 0 0.03
"204" "Chris Mason" "G" 31 1.25 51 0 1 0 1 -3.71 8.13 -14.66 24.23 -0.07 0.16 -0.29 0.48 0 0.02
"205" "Brent Johnson" "G" 30 0.8 19 0 0 0 0 0.88 5.41 1.66 20.65 0.05 0.28 0.09 1.09 0 0
"206" "Brent Sopel" "D" 30 1.5 58 1 19 9 20 -0.41 8.1 -2.73 35.41 -0.01 0.14 -0.05 0.61 0.16 0.34
"207" "Stephane Robidas" "D" 30 1.5 82 9 17 0 26 -0.04 1.31 -0.47 7.2 0 0.02 -0.01 0.09 0 0.32
"208" "Byron Ritchie" "C" 30 0.68 71 3 8 -10 11 0.05 9.13 -0.43 27.94 0 0.13 -0.01 0.39 -0.14 0.15
"209" "P.J. Axelsson" "LW" 32 1.85 75 13 16 11 29 -0.16 -1.24 -1.58 -12.93 0 -0.02 -0.02 -0.17 0.15 0.39
"210" "Filip Kuba" "D" 31 3 75 6 25 -8 31 -0.49 -0.19 -5.64 -1.93 -0.01 0 -0.08 -0.03 -0.11 0.41
"211" "Jeff Cowan" "LW" 31 0.72 46 0 1 -5 1 -0.53 5.37 -1.81 21.88 -0.01 0.12 -0.04 0.48 -0.11 0.02
"212" "Jody Shelley" "LW" 31 0.65 62 1 6 -4 7 -0.96 -3.85 -5.03 -16.95 -0.02 -0.06 -0.08 -0.27 -0.06 0.11
"213" "Glen Metropolit" "C" 33 0.5 82 11 22 -3 33 0.94 -2.5 3.26 -12.06 0.01 -0.03 0.04 -0.15 -0.04 0.4
"214" "Chris Phillips" "D" 29 3.5 81 5 13 15 18 -1.15 6.88 -1.16 6.54 -0.01 0.08 -0.01 0.08 0.19 0.22
"215" "J-P Dumont" NA NA NA 80 NA NA NA NA 0.75 0.05 4.64 1.9 0.01 0 0.06 0.02 NA NA
"216" "Boyd Devereaux" "C" 29 0.55 62 7 11 -6 18 -3.63 5.24 -9.09 15.95 -0.06 0.08 -0.15 0.26 -0.1 0.29
"217" "Ruslan Salei" "D" 33 3.02 81 6 24 -4 30 0.24 9.49 0.18 14.32 0 0.12 0 0.18 -0.05 0.37
"218" "Derek Morris" "D" 29 3.9 82 8 17 8 25 -0.01 0.29 -0.7 -0.14 0 0 -0.01 0 0.1 0.3
"219" "Marty Reasoner" "C" 30 0.95 82 11 14 -17 25 0.21 -1.42 1.83 -5.03 0 -0.02 0.02 -0.06 -0.21 0.3
"220" "Daniel Briere" "C" 30 10 79 31 41 -22 72 -1.15 4.11 -3.55 14.28 -0.01 0.05 -0.04 0.18 -0.28 0.91
"221" "Dainius Zubrus" "C" 29 3.4 82 13 25 2 38 -2.78 0.64 -41.08 12.57 -0.03 0.01 -0.5 0.15 0.02 0.46
"222" "Marco Sturm" "LW" 29 3.5 80 27 29 11 56 0.81 0.62 1.49 2.43 0.01 0.01 0.02 0.03 0.14 0.7
"223" "Cory Sarich" "D" 29 3.9 80 2 5 2 7 -0.75 7.93 -2.59 32.44 -0.01 0.1 -0.03 0.41 0.02 0.09
"224" "Matt Cullen" "C" 31 2.8 59 13 36 2 49 9.24 12.06 26.02 34.53 0.16 0.2 0.44 0.59 0.03 0.83
"225" "Steve Begin" "LW" 29 1.23 44 3 5 0 8 -4.57 16.14 -11.44 42.32 -0.1 0.37 -0.26 0.96 0 0.18
"226" "Mathieu Garon" "G" 29 1.2 47 0 0 0 0 14.43 11.53 39.96 32.58 0.31 0.25 0.85 0.69 0 0
"227" "Colin White" "D" 30 3 57 2 8 -5 10 -3.8 4.28 -10.7 10.43 -0.07 0.08 -0.19 0.18 -0.09 0.18
"228" "Zdeno Chara" "D" 30 7.5 77 17 34 14 51 -0.66 2.97 -6.03 19.32 -0.01 0.04 -0.08 0.25 0.18 0.66
"229" "Tom Poti" "D" 30 3.5 71 2 27 9 29 -0.94 -3.77 -5.02 -12.43 -0.01 -0.05 -0.07 -0.18 0.13 0.41
"230" "Scott Parker" "RW" 29 0.48 25 0 0 0 0 2.25 1.14 26.1 8.84 0.09 0.05 1.04 0.35 0 0
"231" "Jon Sim" "LW" 30 1 2 0 1 -1 1 9.02 9.67 32.76 35.3 4.51 4.84 16.38 17.65 -0.5 0.5
"232" "Arron Asham" "RW" 29 0.7 77 6 4 -6 10 -0.65 0.52 -0.63 -5.36 -0.01 0.01 -0.01 -0.07 -0.08 0.13
"233" "Mark Parrish" "RW" 30 2.65 66 16 14 2 30 -0.57 -1.21 -3.59 -6.94 -0.01 -0.02 -0.05 -0.11 0.03 0.45
"234" "Craig MacDonald" "C" 30 0.47 65 2 9 -10 11 -0.28 1.19 0.11 6.2 0 0.02 0 0.1 -0.15 0.17
"235" "Toni Lydman" "D" 30 2.9 82 4 22 1 26 0.05 0.77 0.05 0.48 0 0.01 0 0.01 0.01 0.32
"236" "Eric Belanger" "C" 30 1.75 75 13 24 -6 37 0 1.35 0.12 7.59 0 0.02 0 0.1 -0.08 0.49
"237" "Michal Rozsival" "D" 29 2.3 80 13 25 0 38 0.08 0.4 0.49 1.73 0 0.01 0.01 0.02 0 0.48
"238" "Matt Bradley" "RW" 29 0.7 77 7 11 1 18 -1.44 8.39 -5.73 34.32 -0.02 0.11 -0.07 0.45 0.01 0.23
"239" "Jesse Boulerice" "RW" 29 0.09 5 0 0 -2 0 1.14 5.58 4.14 17.21 0.23 1.12 0.83 3.44 -0.4 0
"240" "Brian Willsie" "RW" 29 0.9 53 4 8 -8 12 0.13 0.18 1.33 2.26 0 0 0.03 0.04 -0.15 0.23
"241" "Brett Clark" "D" 31 1.5 57 5 16 5 21 0.13 -0.04 0.69 -0.3 0 0 0.01 -0.01 0.09 0.37
"242" "Steve Valiquette" "G" 30 0.64 13 0 0 0 0 0.75 0.03 4.35 -1.66 0.06 0 0.33 -0.13 0 0
"243" "Craig Adams" "RW" 30 0.6 73 4 7 -16 11 -1.01 1.31 -3.44 3.45 -0.01 0.02 -0.05 0.05 -0.22 0.15
"244" "Joel Kwiatkowski" "D" 30 0.14 18 0 5 -5 5 -1.98 -1.12 -19.04 -16.74 -0.11 -0.06 -1.06 -0.93 -0.28 0.28
"245" "Fernando Pisani" "RW" 31 2.5 56 13 9 -5 22 1.33 -1.36 4.07 -4.84 0.02 -0.02 0.07 -0.09 -0.09 0.39
"246" "Dan Hinote" "RW" 30 1 58 5 5 -3 10 -1.42 2.97 -3.5 7.97 -0.02 0.05 -0.06 0.14 -0.05 0.17
"247" "Willie Mitchell" "D" 30 3.5 72 2 10 6 12 0.01 3.1 -0.29 8.22 0 0.04 0 0.11 0.08 0.17
"248" "Trevor Letowski" "RW" 30 0.8 75 9 9 -10 18 -5.96 6.71 -15.06 18.11 -0.08 0.09 -0.2 0.24 -0.13 0.24
"249" "Samuel Pahlsson" "C" 30 1.4 56 6 9 -2 15 1.24 5.84 5.51 24.35 0.02 0.1 0.1 0.43 -0.04 0.27
"250" "Tomas Kaberle" "D" 29 4.25 82 8 45 -8 53 -1.96 0.52 -8.98 2.83 -0.02 0.01 -0.11 0.03 -0.1 0.65
"251" "Sami Salo" "D" 33 3 63 8 17 8 25 2.91 2.25 10.83 3.74 0.05 0.04 0.17 0.06 0.13 0.4
"252" "Pavel Kubina" "D" 30 5 72 11 29 5 40 -1.1 8.86 -2.22 8.07 -0.02 0.12 -0.03 0.11 0.07 0.56
"253" "Andrei Zyuzin" "D" 29 1.48 32 2 3 -11 5 2.48 -0.5 8.41 -2.18 0.08 -0.02 0.26 -0.07 -0.34 0.16
"254" "Marcus Nilson" "C" 29 1 47 3 2 2 5 0.49 -0.9 0.95 -11.27 0.01 -0.02 0.02 -0.24 0.04 0.11
"255" "Francis Bouillon" "D" 32 1.88 74 2 6 9 8 -0.38 0 -1.7 -0.15 -0.01 0 -0.02 0 0.12 0.11
"256" "Matt Cooke" "LW" 29 1.52 78 10 13 1 23 -2.99 -0.96 -6.33 -0.61 -0.04 -0.01 -0.08 -0.01 0.01 0.29
"257" "Brett McLean" "C" 29 1.7 67 14 23 -5 37 -2.04 -1.67 -7.06 -6.04 -0.03 -0.02 -0.11 -0.09 -0.07 0.55
"258" "Shawn Thornton" "LW" 30 0.5 58 4 3 -1 7 -1.72 -0.89 -18.9 -12.13 -0.03 -0.02 -0.33 -0.21 -0.02 0.12
"259" "Aaron Downey" "RW" 33 0.52 56 0 3 0 3 -0.38 6.08 -2.16 25.6 -0.01 0.11 -0.04 0.46 0 0.05
"260" "Sergei Samsonov" "LW" 29 3.52 61 14 22 -1 36 -0.22 0.35 -1.52 1.74 0 0.01 -0.02 0.03 -0.02 0.59
"261" "Mike Johnson" "RW" 33 0.75 21 2 3 -4 5 -0.15 0.16 -0.93 -0.55 -0.01 0.01 -0.04 -0.03 -0.19 0.24
"262" "Randy Robitaille" "C" 32 0.58 68 10 19 4 29 -1.83 5.31 -6.55 16.87 -0.03 0.08 -0.1 0.25 0.06 0.43
"263" "Joe Thornton" "C" 28 6.67 82 29 67 18 96 14.06 3.12 41.31 8.73 0.17 0.04 0.5 0.11 0.22 1.17
"264" "Patrick Marleau" "LW" 28 4.5 78 19 29 -19 48 -4.72 0.84 -15.95 0.94 -0.06 0.01 -0.2 0.01 -0.24 0.62
"265" "Olli Jokinen" "C" 29 5.25 82 34 37 -19 71 0.07 1.99 0.56 5.11 0 0.02 0.01 0.06 -0.23 0.87
"266" "Roberto Luongo" "G" 28 6.5 73 0 3 0 3 -0.4 -0.5 -2.01 -2.82 -0.01 -0.01 -0.03 -0.04 0 0.04
"267" "Eric Brewer" "D" 28 3.5 77 1 21 -18 22 1.35 1.45 6.39 4.99 0.02 0.02 0.08 0.06 -0.23 0.29
"268" "Paul Mara" "D" 28 3 61 1 16 1 17 0 -0.18 -0.02 -1.74 0 0 0 -0.03 0.02 0.28
"269" "Nick Boynton" "D" 28 2.9 79 3 9 -9 12 2.09 -1.79 12.28 -14.9 0.03 -0.02 0.16 -0.19 -0.11 0.15
"270" "Jason Ward" "RW" 28 0.65 79 8 6 -18 14 0.74 0.17 3.63 1.01 0.01 0 0.05 0.01 -0.23 0.18
"271" "Marian Hossa" "RW" 28 7 72 29 37 -14 66 0.01 4.38 0.42 5.92 0 0.06 0.01 0.08 -0.19 0.92
"272" "Daniel Cleary" "LW" 29 0.68 63 20 22 21 42 6.95 9.49 21.58 30.08 0.11 0.15 0.34 0.48 0.33 0.67
"273" "Scott Hannan" "D" 28 4.5 82 2 19 -5 21 -0.01 0.97 0.25 4.29 0 0.01 0 0.05 -0.06 0.26
"274" "Brenden Morrow" "LW" 28 4.1 82 32 42 23 74 -3.03 -7.55 -14.16 -33.35 -0.04 -0.09 -0.17 -0.41 0.28 0.9
"275" "Jeremy Reich" "LW" 28 0.48 58 2 2 -5 4 -1.01 8.76 -5.41 31.21 -0.02 0.15 -0.09 0.54 -0.09 0.07
"276" "Kristian Huselius" "LW" 29 1.4 81 25 41 10 66 0.82 12.37 2.72 37.84 0.01 0.15 0.03 0.47 0.12 0.81
"277" "Henrik Tallinder" "D" 28 2.5 71 1 17 5 18 -1.42 10.75 -1.6 8.62 -0.02 0.15 -0.02 0.12 0.07 0.25
"278" "Josh Langfeld" "RW" 30 0.01 2 0 0 0 0 1.3 14.06 5.26 46.79 0.65 7.03 2.63 23.4 0 0
"279" "Maxim Afinogenov" "RW" 28 3.5 56 10 18 -16 28 -1.96 -1.11 -44.41 -34.41 -0.03 -0.02 -0.79 -0.61 -0.29 0.5
"280" "Joe Corvo" "D" 30 2.5 74 13 35 17 48 -3.32 1.44 -9.09 4.81 -0.04 0.02 -0.12 0.06 0.23 0.65
"281" "Adam Mair" "C" 28 0.75 72 5 12 -2 17 0.27 3.58 -0.9 6.33 0 0.05 -0.01 0.09 -0.03 0.24
"282" "Quintin Laing" "LW" 28 0.33 39 1 5 4 6 -0.3 -5.1 1.47 -28.4 -0.01 -0.13 0.04 -0.73 0.1 0.15
"283" "Jason Chimera" "LW" 28 1 81 14 17 -5 31 -0.11 0.17 -0.76 -0.85 0 0 -0.01 -0.01 -0.06 0.38
"284" "Kyle Calder" "LW" 28 2.7 65 7 13 -11 20 9.42 0.59 34.53 1.81 0.14 0.01 0.53 0.03 -0.17 0.31
"285" "Mike York" "LW" 29 1 63 6 8 -8 14 0.14 3.61 0.98 11.17 0 0.06 0.02 0.18 -0.13 0.22
"286" "Brian Campbell" "D" 28 1.75 82 8 54 8 62 -4.43 1.58 -12.83 4.89 -0.05 0.02 -0.16 0.06 0.1 0.76
"287" "David Aebischer" "G" 29 0.07 1 0 0 0 0 -2.12 1.58 -7.43 8.8 -2.12 1.58 -7.43 8.8 0 0
"288" "Todd Fedoruk" "LW" 28 0.88 69 6 7 2 13 -5.49 8.12 -15.36 26.01 -0.08 0.12 -0.22 0.38 0.03 0.19
"289" "Ben Guite" "C" 29 0.48 79 11 11 1 22 -0.48 5.62 -0.48 5.97 -0.01 0.07 -0.01 0.08 0.01 0.28
"290" "Johan Holmqvist" "G" 29 1 47 0 1 0 1 0.05 -0.55 -1.33 -3.56 0 -0.01 -0.03 -0.08 0 0.02
"291" "Ladislav Nagy" "LW" 28 3.75 38 9 17 -2 26 -0.96 2.53 -4.97 10.65 -0.03 0.07 -0.13 0.28 -0.05 0.68
"292" "Mike Mottau" "D" 29 0.48 76 4 13 -11 17 0 -0.29 0 -1.1 0 0 0 -0.01 -0.14 0.22
"293" "Andrew Ference" "D" 28 1.24 59 1 14 -14 15 -0.18 0.32 -1.09 2.4 0 0.01 -0.02 0.04 -0.24 0.25
"294" "Scott Clemmensen" "G" 30 0.04 3 0 0 0 0 0.93 -1.43 4.19 -6.69 0.31 -0.48 1.4 -2.23 0 0
"295" "Mark Smith" "C" 30 0.49 53 1 3 -6 4 -0.08 0.71 -0.03 4.01 0 0.01 0 0.08 -0.11 0.08
"296" "Karel Rachunek" "D" 28 1.4 47 4 9 3 13 -2.31 3.78 -7.88 18.94 -0.05 0.08 -0.17 0.4 0.06 0.28
"297" "Wyatt Smith" "C" 30 0.18 25 0 3 -4 3 -0.78 1.57 -3.94 14.38 -0.03 0.06 -0.16 0.58 -0.16 0.12
"298" "John Madden" "C" 34 2.92 80 20 23 1 43 14.49 8.29 41.37 24.54 0.18 0.1 0.52 0.31 0.01 0.54
"299" "Martin St. Louis" "RW" 32 6 82 25 58 -23 83 5.22 2.73 26.36 14.69 0.06 0.03 0.32 0.18 -0.28 1.01
"300" "Todd White" "C" 32 2.1 74 14 23 -12 37 -1.17 1 -5.77 5.73 -0.02 0.01 -0.08 0.08 -0.16 0.5
"301" "Pascal Dupuis" "LW" 28 0.88 78 12 15 0 27 5.71 1.58 19.47 -1.6 0.07 0.02 0.25 -0.02 0 0.35
"302" "Tom Kostopoulos" "RW" 28 0.9 67 7 6 -3 13 8.75 0.79 45.29 6.45 0.13 0.01 0.68 0.1 -0.04 0.19
"303" "Eric Perrin" "C" 32 0.75 81 12 33 -5 45 2.53 2.65 11.54 1.57 0.03 0.03 0.14 0.02 -0.06 0.56
"304" "Dan Boyle" "D" 31 3.62 37 4 21 -29 25 -2.81 7.69 -11.42 20.88 -0.08 0.21 -0.31 0.56 -0.78 0.68
"305" "Pete Vandermeer" NA NA NA 2 NA NA NA NA -1.06 4.92 -21.09 85.83 -0.53 2.46 -10.55 42.92 NA NA
"306" "Andy Sutton" "D" 32 2.5 58 1 7 -6 8 0 5.6 0 9.63 0 0.1 0 0.17 -0.1 0.14
"307" "Mark Mowers" "RW" 33 0.14 17 1 0 0 1 -1.97 5.91 -5.18 15.01 -0.12 0.35 -0.3 0.88 0 0.06
"308" "Vincent Lecavalier" "C" 27 7.17 81 40 52 -17 92 8.23 5.9 50.05 32.02 0.1 0.07 0.62 0.4 -0.21 1.14
"309" "David Legwand" "C" 27 2.1 65 15 29 -4 44 0.36 0.99 2.11 8.08 0.01 0.02 0.03 0.12 -0.06 0.68
"310" "Brad Stuart" "D" 28 3.5 72 6 17 -10 23 -3.53 12.42 -8.94 34.91 -0.05 0.17 -0.12 0.48 -0.14 0.32
"311" "Bryan Allen" "D" 27 2.25 73 2 14 5 16 -3.26 1.44 -8.4 1.35 -0.04 0.02 -0.12 0.02 0.07 0.22
"312" "Manny Malhotra" "C" 27 1.2 71 11 18 -2 29 18.96 11.12 50.59 31.83 0.27 0.16 0.71 0.45 -0.03 0.41
"313" "Mark Bell" "LW" 27 2 35 4 6 -2 10 0.03 0.04 0.22 -0.33 0 0 0.01 -0.01 -0.06 0.29
"314" "Mike Rupp" "RW" 27 0.5 64 3 6 -8 9 -0.95 9.13 -6.62 51.9 -0.01 0.14 -0.1 0.81 -0.12 0.14
"315" "Alex Tanguay" "LW" 28 5.38 78 18 40 11 58 -0.08 0.06 -0.5 0.17 0 0 -0.01 0 0.14 0.74
"316" "Martin Skoula" "D" 28 1.7 80 3 8 -16 11 1.5 -2.21 5.5 -1.49 0.02 -0.03 0.07 -0.02 -0.2 0.14
"317" "Robyn Regehr" "D" 27 2.28 82 5 15 11 20 0.51 5.2 -1.31 28.32 0.01 0.06 -0.02 0.35 0.13 0.24
"318" "Simon Gagne" "LW" 27 5.25 25 7 11 -8 18 0.12 0.85 1.34 8.68 0 0.03 0.05 0.35 -0.32 0.72
"319" "Christian Backman" "D" 27 2.2 63 3 15 -2 18 0.02 -0.65 0.08 -0.73 0 -0.01 0 -0.01 -0.03 0.29
"320" "Mike Van Ryn" "D" 28 3.2 20 0 2 -2 2 -3.59 2.08 -8.69 6.88 -0.18 0.1 -0.43 0.34 -0.1 0.1
"321" "Scott Gomez" "C" 28 10 81 16 54 3 70 -0.99 2.07 -3.94 9.47 -0.01 0.03 -0.05 0.12 0.04 0.86
"322" "Vitaly Vishnevski" NA NA NA 69 NA NA NA NA -3.07 7.37 -9.39 22.01 -0.04 0.11 -0.14 0.32 NA NA
"323" "Nik Antropov" "C" 27 1.87 72 26 30 10 56 -0.91 10.19 -2.44 72.91 -0.01 0.14 -0.03 1.01 0.14 0.78
"324" "Dmitri Kalinin" "D" 27 2.25 46 1 7 -7 8 0.71 10.33 2.98 42.62 0.02 0.22 0.06 0.93 -0.15 0.17
"325" "Andrew Peters" "LW" 27 0.5 44 1 1 -4 2 -0.51 3.26 -0.51 3.43 -0.01 0.07 -0.01 0.08 -0.09 0.05
"326" "Jonathan Cheechoo" "RW" 27 2.5 69 23 14 11 37 0.11 0.14 0.95 -15.87 0 0 0.01 -0.23 0.16 0.54
"327" "Blair Betts" "C" 27 0.62 75 2 5 -4 7 1.6 2.49 4.13 10.5 0.02 0.03 0.06 0.14 -0.05 0.09
"328" "John Erskine" "D" 27 0.52 51 2 7 1 9 -1.21 6.62 -4.66 22.22 -0.02 0.13 -0.09 0.44 0.02 0.18
"329" "Mike Fisher" "C" 27 1.5 79 23 24 -10 47 0 1.18 0 1.18 0 0.01 0 0.01 -0.13 0.59
"330" "Mike Ribeiro" "C" 27 2.8 76 27 56 21 83 -0.84 12.75 -0.85 13.2 -0.01 0.17 -0.01 0.17 0.28 1.09
"331" "Bobby Allen" "D" 29 0.5 19 0 0 -2 0 -0.01 8.2 1.66 34.01 0 0.43 0.09 1.79 -0.11 0
"332" "Joe Dipenta" NA NA NA 23 NA NA NA NA 15.67 6.92 48.19 22.23 0.68 0.3 2.1 0.97 NA NA
"333" "Brad Richards" "C" 27 7.8 74 20 42 -27 62 -0.04 -1.94 -1.22 -8.33 0 -0.03 -0.02 -0.11 -0.36 0.84
"334" "Jason LaBarbera" NA NA NA 45 NA NA NA NA 2.89 2.41 12.31 5.59 0.06 0.05 0.27 0.12 NA NA
"335" "Jarkko Ruutu" "LW" 32 1.15 71 6 10 3 16 0.52 3.96 1.21 12.48 0.01 0.06 0.02 0.18 0.04 0.23
"336" "Erik Cole" "LW" 29 4 73 22 29 5 51 -5.6 8.06 -13.34 17.93 -0.08 0.11 -0.18 0.25 0.07 0.7
"337" "Francois Beauchemin" "D" 27 1.65 82 2 19 -9 21 -1.07 4.2 -8.3 47.47 -0.01 0.05 -0.1 0.58 -0.11 0.26
"338" "Brian Gionta" "RW" 28 4 82 22 31 1 53 0.38 5.09 -2.65 39.58 0 0.06 -0.03 0.48 0.01 0.65
"339" "Matt Walker" "D" 27 0.6 43 1 1 -3 2 -2.94 -0.58 -7.55 -4.56 -0.07 -0.01 -0.18 -0.11 -0.07 0.05
"340" "Alexei Ponikarovsky" "LW" 27 1.57 66 18 17 3 35 -0.36 -1.29 -3.61 -6.27 -0.01 -0.02 -0.05 -0.1 0.05 0.53
"341" "Josef Vasicek" "C" 27 0.75 81 16 19 1 35 -0.41 0.13 -0.51 8.95 -0.01 0 -0.01 0.11 0.01 0.43
"342" "Rob Davison" "D" 27 0.52 34 1 1 -6 2 -1.29 2.8 -4.19 7.59 -0.04 0.08 -0.12 0.22 -0.18 0.06
"343" "Shawn Horcoff" "C" 29 3.6 53 21 29 1 50 0.42 0.79 2.27 5.75 0.01 0.01 0.04 0.11 0.02 0.94
"344" "Kip Brennan" "LW" 27 0.01 3 0 0 0 0 -3.15 8.7 -8.1 24.32 -1.05 2.9 -2.7 8.11 0 0
"345" "Krys Barch" "RW" 27 0.48 48 1 2 -3 3 0.11 0.05 1.69 0.76 0 0 0.04 0.02 -0.06 0.06
"346" "Dany Sabourin" NA NA NA 24 NA NA NA NA -2.21 10.37 -8.98 39.78 -0.09 0.43 -0.37 1.66 NA NA
"347" "Jay Leach" "D" 28 0.01 2 0 0 -1 0 -0.47 1.27 -1.95 3.18 -0.24 0.64 -0.98 1.59 -0.5 0
"348" "Jaroslav Spacek" "D" 33 3.48 60 9 23 7 32 3.7 1.63 30.02 17.58 0.06 0.03 0.5 0.29 0.12 0.53
"349" "Rob Scuderi" "D" 29 0.7 71 0 5 3 5 8.39 0.11 35.03 1.91 0.12 0 0.49 0.03 0.04 0.07
"350" "Andrew Raycroft" "G" 27 2 19 0 0 0 0 -0.2 0.24 -1.35 1.54 -0.01 0.01 -0.07 0.08 0 0
"351" "Mikael Samuelsson" "RW" 31 1.2 73 11 29 21 40 -0.14 -0.67 -0.14 0.79 0 -0.01 0 0.01 0.29 0.55
"352" "Trent Hunter" "RW" 27 1.55 82 12 29 -17 41 -0.33 3.48 -2.09 17.75 0 0.04 -0.03 0.22 -0.21 0.5
"353" "Allan Rourke" "D" 27 0.09 13 0 0 -1 0 4.76 5.76 39.65 45.83 0.37 0.44 3.05 3.53 -0.08 0
"354" "Kent Huskins" "D" 28 0.6 76 4 15 23 19 -1.39 6.21 -9.65 39.14 -0.02 0.08 -0.13 0.52 0.3 0.25
"355" "Tyler Arnason" "C" 28 1.6 70 10 21 -1 31 3.85 1.55 17.31 9.08 0.05 0.02 0.25 0.13 -0.01 0.44
"356" "Chris Neil" "RW" 28 1.1 68 6 14 -3 20 -1.26 12.82 -1.39 12.18 -0.02 0.19 -0.02 0.18 -0.04 0.29
"357" "Andrei Markov" "D" 29 5.75 82 16 42 1 58 -0.53 3.2 -0.16 14.99 -0.01 0.04 0 0.18 0.01 0.71
"358" "Ales Kotalik" "RW" 29 2.5 79 23 20 -5 43 -0.19 -0.52 -1.21 -4.45 0 -0.01 -0.02 -0.06 -0.06 0.54
"359" "Antero Niittymaki" "G" 27 1.07 28 0 0 0 0 -0.3 4.19 -0.9 13.16 -0.01 0.15 -0.03 0.47 0 0
"360" "Pavel Datsyuk" "C" 29 6.7 82 31 66 41 97 -0.05 2.37 -0.05 3.21 0 0.03 0 0.04 0.5 1.18
"361" "Niko Kapanen" "C" 29 0.9 79 10 18 -1 28 2.29 1.63 7.36 5.61 0.03 0.02 0.09 0.07 -0.01 0.35
"362" "Karlis Skrastins" "D" 33 2.4 60 2 3 -11 5 0.47 4.4 1.48 14.84 0.01 0.07 0.02 0.25 -0.18 0.08
"363" "Toby Petersen" "C" 29 0.09 8 0 3 0 3 -0.86 1.87 -2.44 3.91 -0.11 0.23 -0.3 0.49 0 0.38
"364" "Michael Ryder" "RW" 27 2.95 70 14 17 -4 31 -0.59 2.2 -1.01 1.12 -0.01 0.03 -0.01 0.02 -0.06 0.44
"365" "John Pohl" "C" 28 0.48 33 1 4 -4 5 -2.26 3.38 -7.09 11.94 -0.07 0.1 -0.21 0.36 -0.12 0.15
"366" "Mark Eaton" "D" 30 1.6 36 0 3 6 3 -3.49 2.02 -11.3 5.35 -0.1 0.06 -0.31 0.15 0.17 0.08
